Rule code,Rule,Priority,CWE,Software characteristic,Vulnerability type,Language,Effort,File,Line number,Line text,Source file,Source line number,Source line text,Muted,Normative,Status,CWE Scope,Framework
OPT.JAVA.SEC_JAVA.SqlInjectionRule,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Very High,89,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,67,			stmt = con.prepareStatement(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS00-J,CWE:564,CWE:89,CWETOP25:2019:6,OWASP:2013:A1,OWASP:2017:A1,PCI-DSS:6.5.1,SANS25:2010:2,SANS25:2011:1,WASC:19",none,"CWEScope:Access-Control,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.SqlInjectionRule,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Very High,89,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,67,			stmt = con.prepareStatement(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS00-J,CWE:564,CWE:89,CWETOP25:2019:6,OWASP:2013:A1,OWASP:2017:A1,PCI-DSS:6.5.1,SANS25:2010:2,SANS25:2011:1,WASC:19",none,"CWEScope:Access-Control,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.SqlInjectionRule,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Very High,89,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,67,			stmt = con.prepareStatement(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS00-J,CWE:564,CWE:89,CWETOP25:2019:6,OWASP:2013:A1,OWASP:2017:A1,PCI-DSS:6.5.1,SANS25:2010:2,SANS25:2011:1,WASC:19",none,"CWEScope:Access-Control,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.SqlInjectionRule,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Very High,89,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,67,			stmt = con.prepareStatement(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS00-J,CWE:564,CWE:89,CWETOP25:2019:6,OWASP:2013:A1,OWASP:2017:A1,PCI-DSS:6.5.1,SANS25:2010:2,SANS25:2011:1,WASC:19",none,"CWEScope:Access-Control,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.SqlInjectionRule,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Very High,89,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,110,			stmt = con.prepareStatement(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS00-J,CWE:564,CWE:89,CWETOP25:2019:6,OWASP:2013:A1,OWASP:2017:A1,PCI-DSS:6.5.1,SANS25:2010:2,SANS25:2011:1,WASC:19",none,"CWEScope:Access-Control,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.SqlInjectionRule,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Very High,89,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,110,			stmt = con.prepareStatement(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS00-J,CWE:564,CWE:89,CWETOP25:2019:6,OWASP:2013:A1,OWASP:2017:A1,PCI-DSS:6.5.1,SANS25:2010:2,SANS25:2011:1,WASC:19",none,"CWEScope:Access-Control,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.SqlInjectionRule,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Very High,89,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,110,			stmt = con.prepareStatement(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS00-J,CWE:564,CWE:89,CWETOP25:2019:6,OWASP:2013:A1,OWASP:2017:A1,PCI-DSS:6.5.1,SANS25:2010:2,SANS25:2011:1,WASC:19",none,"CWEScope:Access-Control,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.SqlInjectionRule,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Very High,89,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,110,			stmt = con.prepareStatement(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS00-J,CWE:564,CWE:89,CWETOP25:2019:6,OWASP:2013:A1,OWASP:2017:A1,PCI-DSS:6.5.1,SANS25:2010:2,SANS25:2011:1,WASC:19",none,"CWEScope:Access-Control,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.SqlInjectionRule,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Very High,89,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,110,			stmt = con.prepareStatement(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS00-J,CWE:564,CWE:89,CWETOP25:2019:6,OWASP:2013:A1,OWASP:2017:A1,PCI-DSS:6.5.1,SANS25:2010:2,SANS25:2011:1,WASC:19",none,"CWEScope:Access-Control,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.SqlInjectionRule,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Very High,89,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/UpdateUtil.java,61,			stmt = con.prepareStatement(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS00-J,CWE:564,CWE:89,CWETOP25:2019:6,OWASP:2013:A1,OWASP:2017:A1,PCI-DSS:6.5.1,SANS25:2010:2,SANS25:2011:1,WASC:19",none,"CWEScope:Access-Control,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.SqlInjectionRule,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Very High,89,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/UpdateUtil.java,61,			stmt = con.prepareStatement(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS00-J,CWE:564,CWE:89,CWETOP25:2019:6,OWASP:2013:A1,OWASP:2017:A1,PCI-DSS:6.5.1,SANS25:2010:2,SANS25:2011:1,WASC:19",none,"CWEScope:Access-Control,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.SqlInjectionRule,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Very High,89,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/UpdateUtil.java,61,			stmt = con.prepareStatement(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS00-J,CWE:564,CWE:89,CWETOP25:2019:6,OWASP:2013:A1,OWASP:2017:A1,PCI-DSS:6.5.1,SANS25:2010:2,SANS25:2011:1,WASC:19",none,"CWEScope:Access-Control,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.SqlInjectionRule,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Very High,89,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/UpdateUtil.java,61,			stmt = con.prepareStatement(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS00-J,CWE:564,CWE:89,CWETOP25:2019:6,OWASP:2013:A1,OWASP:2017:A1,PCI-DSS:6.5.1,SANS25:2010:2,SANS25:2011:1,WASC:19",none,"CWEScope:Access-Control,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.SqlInjectionRule,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Very High,89,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/UpdateUtil.java,61,			stmt = con.prepareStatement(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS00-J,CWE:564,CWE:89,CWETOP25:2019:6,OWASP:2013:A1,OWASP:2017:A1,PCI-DSS:6.5.1,SANS25:2010:2,SANS25:2011:1,WASC:19",none,"CWEScope:Access-Control,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.ServerSideRequestForgeryRule,Server-Side Request Forgery (SSRF),Very High,918,Security,Injection,Java,06m,src/main/java/com/waratek/spiracle/file/FileUrlServlet.java,73,		URL url = new URL(path);,src/main/java/com/waratek/spiracle/file/FileUrlServlet.java,56,"path = request.getParameter(""filePath"")",No,"CWE:918,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,WASC:42",none,"CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.ServerSideRequestForgeryRule,Server-Side Request Forgery (SSRF),Very High,918,Security,Injection,Java,06m,src/main/java/com/waratek/spiracle/network/SocketServlet.java,93,"s.connect(new InetSocketAddress(remoteHost, remotePort.intValue()));",src/main/java/com/waratek/spiracle/network/SocketServlet.java,67,"remoteHost = request.getParameter(""remoteHost"")",No,"CWE:918,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,WASC:42",none,"CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.ServerSideRequestForgeryRule,Server-Side Request Forgery (SSRF),Very High,918,Security,Injection,Java,06m,src/main/java/com/waratek/spiracle/network/UrlServlet.java,72,			URLConnection con = new URL(pathname).openConnection();,src/main/java/com/waratek/spiracle/network/UrlServlet.java,64,"urlPath = request.getParameter(""urlPath"")",No,"CWE:918,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,WASC:42",none,"CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/file/FileResourceStreamServlet.java,54,inStream = application.getResourceAsStream(filePath),src/main/java/com/waratek/spiracle/file/FileResourceStreamServlet.java,53,"filePath = request.getParameter(""filePath"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/file/FileServlet.java,84,		File f = new File(path);,src/main/java/com/waratek/spiracle/file/FileServlet.java,67,"path = request.getParameter(""filePath"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/file/FileServlet.java,95,		File f = new File(path);,src/main/java/com/waratek/spiracle/file/FileServlet.java,67,"path = request.getParameter(""filePath"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/file/FileServlet.java,107,			File file = new File(pathname);,src/main/java/com/waratek/spiracle/file/FileServlet.java,67,"path = request.getParameter(""filePath"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/file/FileServlet.java,107,			File file = new File(pathname);,src/main/java/com/waratek/spiracle/file/FileServlet.java,67,"path = request.getParameter(""filePath"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet01.java,68,fileInputStreamTarget = new FileInputStream(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet01.java,62,"testFileName = request.getParameter(""FileInputStream01"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet02.java,68,fileInputStreamTarget = new FileInputStream(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet02.java,62,"testFileName = request.getParameter(""FileInputStream02"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet03.java,65,fileInputStreamTarget = new FileInputStream(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileInputStreamServlet03.java,59,"testFileName = request.getParameter(""FileInputStream03"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet01.java,68,fileOutputStreamTarget = new FileOutputStream(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet01.java,62,"testFileName = request.getParameter(""FileOutputStream01"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet02.java,68,fileOutputStreamTarget = new FileOutputStream(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet02.java,62,"testFileName = request.getParameter(""FileOutputStream02"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet03.java,65,fileOutputStreamTarget = new FileOutputStream(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileOutputStreamServlet03.java,59,"testFileName = request.getParameter(""FileOutputStream03"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileServlet01.java,64,fileTarget = new File(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileServlet01.java,61,"testFileName = request.getParameter(""File01"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileServlet02.java,64,fileTarget = new File(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileServlet02.java,61,"testFileName = request.getParameter(""File02"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/FileServlet03.java,61,fileTarget = new File(absolutePathToTestFile),src/main/java/com/waratek/spiracle/path_traversal/FileServlet03.java,58,"testFileName = request.getParameter(""File03"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet01.java,68,"fileTarget = new RandomAccessFile(absolutePathToTestFile, ""rw"")",src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet01.java,62,"testFileName = request.getParameter(""RandomAccessFile01"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet02.java,68,"fileTarget = new RandomAccessFile(absolutePathToTestFile, ""rw"")",src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet02.java,62,"testFileName = request.getParameter(""RandomAccessFile02"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.PathTraversalRule,Avoid non-neutralized user-controlled input composed in a pathname to a resource,Very High,22,Security,File handling,Java,30m,src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet03.java,65,"fileTarget = new RandomAccessFile(absolutePathToTestFile, ""rw"")",src/main/java/com/waratek/spiracle/path_traversal/RandomAccessFileServlet03.java,59,"testFileName = request.getParameter(""RandomAccessFile03"")",No,"CWE:22,CWE:73,CWETOP25:2019:10,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,SANS25:2010:7,SANS25:2011:13,WASC:33",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
